id,id_str,text,created_at,retweeted,retweet_count,source,user_id,user_id_str,user_mentions,hashtags,hashtags_count,user_mentions_count,language,Sentiment
2.60E+17,2.60E+17,"RT @hqkimbercwel: Believing, trusting, waiting, hopingŠ—_praying for you.",Mon Oct 22 09:01:07 +0000 2012,f,4198,"<a href=""http://www.facebook.com"" rel=""nofollow"">lambantay2</a>",808540945,808540945,hqkimbercwel,,0,1,en,0
2.60E+17,2.60E+17,@BulanChou nungguin ade gw drtd seminar di kmpus ni. Blm kelar2. Malesin bgt diparkiran bengong.haha,Mon Oct 22 09:40:04 +0000 2012,f,0,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",196884807,196884807,BulanChou,,0,1,id,
2.60E+17,2.60E+17,"Google peine ’¾ bien mon’©tiser le mobile, comme Facebook http://t.co/gtAXO6ZN via @LaTribune",Mon Oct 22 12:20:15 +0000 2012,f,1,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",104798465,104798465,LaTribune,,0,1,fr,
2.60E+17,2.60E+17,FREE FOLLOWERS FROM THE DANZA GET THEM NOW @z0neyDanza #Z0NEYDANZA #TEAMFOLLOWERS http://t.co/8ZWznvRk,Mon Oct 22 12:26:31 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",6721332,6721332,z0neyDanza,"Z0NEYDANZA,TEAMFOLLOWERS",2,1,en,0
2.60E+17,2.60E+17,teh ayu jelek :p @ayularenza,Mon Oct 22 13:02:32 +0000 2012,f,0,web,397060558,397060558,ayularenza,,0,1,id,
2.60E+17,2.60E+17,bigbang ^___^,Mon Oct 22 13:54:58 +0000 2012,f,0,web,435385515,435385515,,,0,0,tl,
2.61E+17,2.61E+17,New York New York. The hangover is totally worth it http://t.co/Om86liyX,Mon Oct 22 22:09:14 +0000 2012,f,0,web,143721882,143721882,,,0,0,en,1
2.61E+17,2.61E+17,"RT @seanhannity: Nice! re: Russia/Putin ""I'm certainly not going to say i'll have more flexibility after the election""  @MittRomney #Lyn ...",Tue Oct 23 01:17:40 +0000 2012,f,1558,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",262888912,262888912,"seanhannity,MittRomney",Lyn,1,2,en,1
2.61E+17,2.61E+17,Very loooong day! Ready for bed.,Tue Oct 23 01:53:47 +0000 2012,f,0,web,358829285,358829285,,,0,0,en,0
2.61E+17,2.61E+17,"RT @ReaIMeganFox: Never call someone fat, even if you're joking.",Tue Oct 23 01:57:46 +0000 2012,f,303,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",287367697,287367697,ReaIMeganFox,,0,1,en,0
2.61E+17,2.61E+17,@comiendo pizaa con @Leonardo6232  :*,Tue Oct 23 02:02:18 +0000 2012,f,0,web,384568473,384568473,"comiendo,Leonardo6232",,0,2,es,
2.61E+17,2.61E+17,Day was bad af,Tue Oct 23 02:04:48 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",716982576,716982576,,,0,0,en,-1
2.61E+17,2.61E+17,@BretBaier Having Obama. As the next President!!,Tue Oct 23 02:18:26 +0000 2012,f,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",43715633,43715633,BretBaier,,0,1,en,1
2.61E+17,2.61E+17,@mtrench I LOVE YOU GUYS SO FUCKING MUCH! please please please follow me back! im for sure your #1 FAN! ŠÈÇŠÈÇŠÈÇ i love you :'D,Tue Oct 23 03:16:14 +0000 2012,f,0,web,899005256,899005256,mtrench,,0,1,en,1
2.61E+17,2.61E+17,Best Time To Send Email [INFOGRAPHIC] | http://t.co/mXvcCVYM,Tue Oct 23 03:44:13 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",171786035,171786035,,,0,0,en,0
2.61E+17,2.61E+17,ªÄª—¿_ ªÜª—ªäª—ª_ª—ª_ ¿åª—ª_ª—ªæ ¿_ªÜª—ªæª—¿_¿_; ªÄª—ªæ ª_ª—¿‚ª—¿åª—Ñ ª_¿µª—ª_ªª—÷©ŠÈ,Tue Oct 23 09:18:21 +0000 2012,f,0,web,612939009,612939009,,,0,0,ar,
2.61E+17,2.61E+17,I posted a new photo to Facebook http://t.co/dApdeEFG,Tue Oct 23 10:16:35 +0000 2012,f,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",331180042,331180042,,,0,0,en,0
2.61E+17,2.61E+17,"Teaser for Gyserfilmen N’Çr S’Ùen Kruser er nu klar, ligesom vi relancerer Crowdfunding for samme - nyd den her - http://t.co/DhBOY2hs",Tue Oct 23 11:00:47 +0000 2012,f,1,web,22024217,22024217,,,0,0,da,
2.61E+17,2.61E+17,@PriaNARSIS makasih Š…_,Tue Oct 23 11:07:19 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÎÂ</a>",744673092,744673092,PriaNARSIS,,0,1,id,
2.61E+17,2.61E+17,45 ¿Àªäª_ªä¿© ª_ª_ªæ¿éªöª_ ¿_ªÜ¿Àª_¿_ªÄ.. ¿_ª_ª ¿_¿é¿Œªö ¿å¿_ª¿Ù ¿_ªÜªÜªö ª_¿±¿_¿_ª_¿éªö ¿Œªæª_¿å ¿_ªÜ¿Œ¿_ª_¿±¿© :)),Tue Oct 23 13:12:37 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÎÂ</a>",307837247,307837247,,,0,0,ar,
2.61E+17,2.61E+17,I posted a new photo to Facebook http://t.co/17hf6HIO,Tue Oct 23 13:45:17 +0000 2012,f,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",348957093,348957093,,,0,0,en,0
2.61E+17,2.61E+17,"Exclusivo: Primeiro trailer legendado de ""Homem de Ferro 3"" #UOL http://t.co/sIRJjD7M via @UOLMais",Tue Oct 23 13:58:56 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",48042403,48042403,UOLMais,UOL,1,1,pt,
2.61E+17,2.61E+17,liindo http://t.co/TjM9gqUL,Tue Oct 23 18:49:12 +0000 2012,f,0,"<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>",175792143,175792143,,,0,0,eo,
2.61E+17,2.61E+17,I just wrote this (tell me what you think): http://t.co/HLvNVPb6,Tue Oct 23 21:21:22 +0000 2012,f,0,"<a href=""http://www.fanbox.com"" rel=""nofollow"">The All-New FanBox</a>",17449173,17449173,,,0,0,en,0
2.61E+17,2.61E+17,@amzi_turner Are you going to the camp retreat this weekend? (:,Tue Oct 23 23:23:10 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",571822297,571822297,amzi_turner,,0,1,en,0
2.61E+17,2.61E+17,I now remember y I stopped using this thing! #confused,Tue Oct 23 23:27:18 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",36808656,36808656,,confused,1,0,en,0
2.61E+17,2.61E+17,I just cooked pork chops!!! :),Tue Oct 23 23:59:19 +0000 2012,f,0,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",342392696,342392696,,,0,0,en,1
2.61E+17,2.61E+17,I'm scared to death. #pll,Wed Oct 24 00:48:12 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",394386842,394386842,,pll,1,0,en,-1
2.61E+17,2.61E+17,Good thing we took the corn down before it snowed! http://t.co/oyb5sjvw,Wed Oct 24 01:27:37 +0000 2012,f,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",48578597,48578597,,,0,0,en,0
2.61E+17,2.61E+17,"But shes still writing the first part, but i will post the link to it later. P.s I Will be posting the links to ever chapter when done! K &lt;3",Wed Oct 24 01:53:49 +0000 2012,f,0,web,300029087,300029087,,,0,0,en,0
2.61E+17,2.61E+17,@battas11 no worries mate getting keen! Big Friday #vikingpride #crossingroads,Wed Oct 24 05:45:18 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",634407330,634407330,battas11,"vikingpride,crossingroads",2,1,en,0
2.61E+17,2.61E+17,Abis solat terasa segar,Wed Oct 24 06:06:11 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÎÂ</a>",888798014,888798014,,,0,0,id,
2.61E+17,2.61E+17,"Sutraa""@shila_zein: @melani_rz mba lanii&lt; plz flback yaa...tq much...muachh""",Wed Oct 24 07:53:36 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÎÂ</a>",81577333,81577333,"shila_zein,melani_rz",,0,2,sw,
2.61E+17,2.61E+17,"When you spy a falling star to night, build a wish, it will come true because I wished and I found you.",Wed Oct 24 10:15:02 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",813544676,813544676,,,0,0,en,0
2.61E+17,2.61E+17,"October 24th is the official launch for Cynthia Sue LarsonŠ—Ès new book, Reality Shifts: When Consciousness Changes the Physical World",Wed Oct 24 14:03:20 +0000 2012,f,0,web,36679390,36679390,,,0,0,en,0
2.61E+17,2.61E+17,@TGIFridays - just climbed snowdon now the way to tgi's cheshire oaks for some epic food,Wed Oct 24 16:06:13 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41800306,41800306,TGIFridays,,0,1,en,0
2.61E+17,2.61E+17,"RT @Kiehool: Liefhebbers van zompige blues, in de stijl van Seasick Steve, zouden aankomende zaterdag zeker een kijkje moeten gaan nemen ...",Wed Oct 24 16:30:28 +0000 2012,f,3,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",179883730,179883730,Kiehool,,0,1,nl,
2.61E+17,2.61E+17,@LookatMER_Benz did you hear the news about me and the boys..?,Wed Oct 24 16:31:22 +0000 2012,f,0,web,386072322,386072322,LookatMER_Benz,,0,1,en,0
2.61E+17,2.61E+17,Fan of Gambling?? http://t.co/lzp1oc2P,Wed Oct 24 16:37:48 +0000 2012,f,0,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",41078143,41078143,,,0,0,eo,
2.61E+17,2.61E+17,Annabella likes the idea of petulant moccasins,Wed Oct 24 16:53:52 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",816664639,816664639,,,0,0,en,0
2.61E+17,2.61E+17,RT @shuddabsailing Lunchtime read: Why #federalism matters from @DavidRivkin and Elizabeth Foley. @WSJ #tcot http://t.co/d8aWpWz7,Wed Oct 24 17:05:57 +0000 2012,f,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",95243291,95243291,"shuddabsailing,DavidRivkin,WSJ","federalism,tcot",2,3,en,0
2.61E+17,2.61E+17,Š—“@klam_3ajeb: ¿_ªÜªäªÜª_¿å ¿_ªÜªæ¿Ùª_ª¿© ªä¿À ¿é¿é¿£ªÜªÄ ªä¿À ¿éªæ¿Œ¿±¿_ ªÜªÛªæªö¿_ ªÜ¿_¿_ ¿éªÛ¿±ªö ¿£¿å¿À¿_ª Š—,Wed Oct 24 18:14:52 +0000 2012,f,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",450928345,450928345,klam_3ajeb,,0,1,ar,
2.61E+17,2.61E+17,am with u http://t.co/8MsiqFMa,Wed Oct 24 20:05:32 +0000 2012,f,0,web,602208343,602208343,,,0,0,sw,
2.61E+17,2.61E+17,RT @toppscards: Here is a peek at Topps Chrome FB @RGIII  #Shiny @Redskins http://t.co/cqwp3xEx,Wed Oct 24 21:05:22 +0000 2012,f,30,web,346967202,346967202,"toppscards,RGIII,Redskins",Shiny,1,3,en,0
2.61E+17,2.61E+17,Still time to book your place at this week's Golf Open Day. Play our courses for just 50 Euros on 27th October!... http://t.co/dXO4l9zL,Wed Oct 24 22:16:33 +0000 2012,f,2,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",30863017,30863017,,,0,0,en,0
2.61E+17,2.61E+17,Can you beat me in @WordsWFriends? Prove it. Username: '23KSB'. #LetsPlay http://t.co/FlVS7qNz,Wed Oct 24 23:56:28 +0000 2012,f,0,"<a href=""http://itunes.apple.com/us/app/words-with-friends-free/id321916506?mt=8&uo=4"" rel=""nofollow"">Words With Friends Free</a>",27129041,27129041,WordsWFriends,LetsPlay,1,1,en,0
2.61E+17,2.61E+17,I Lost My Mind..,Thu Oct 25 01:15:19 +0000 2012,f,0,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",877611679,877611679,,,0,0,cs,
2.61E+17,2.61E+17,#worldseries c'mon Detroit,Thu Oct 25 02:29:36 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",539690640,539690640,,worldseries,1,0,en,0
2.61E+17,2.61E+17,"Free E-mail signatures, forum graphics, images, etc. etc. ŠæSister spot for Images, Photos, etc..",Thu Oct 25 05:26:07 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",810266521,810266521,,,0,0,en,0
2.61E+17,2.61E+17,ItŠ—Ès better to be a complete person than be a person who is always looking for someone else to earn them complete..,Thu Oct 25 05:35:50 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",810277016,810277016,,,0,0,en,0
2.61E+17,2.61E+17,RT @MARLONLWAYANS RT @NikkiFinke: UPDATE: Video Of Obama Mocking Donald Trump On Leno - http://t.co/XzIGhS0F,Thu Oct 25 13:31:35 +0000 2012,f,0,"<a href=""http://www.htc.com"" rel=""nofollow"">  HTC Peep</a>",308117271,308117271,"MARLONLWAYANS,NikkiFinke",,0,2,en,0
2.61E+17,2.61E+17,A big well done goes out to the Mildenhall Fen Tigers for taking the National League title last night @lewiblack,Thu Oct 25 13:39:20 +0000 2012,f,1,web,567343094,567343094,lewiblack,,0,1,en,0
2.61E+17,2.61E+17,di http://t.co/avfL2BbI,Thu Oct 25 14:25:06 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",145071644,145071644,,,0,0,pms,
2.62E+17,2.62E+17,NOAA to East: Beware of coming 'Frankenstorm' - Yahoo! News http://t.co/ZraTT04w via @YahooNews,Thu Oct 25 18:33:57 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",50017431,50017431,YahooNews,,0,1,en,0
2.62E+17,2.62E+17,Ah se me habia olvidado presumirles.. ayer me felicito y fue a mi casa un DODGER!! @alangs23 jiji (tengo fotos),Thu Oct 25 18:44:50 +0000 2012,f,1,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÎÂ</a>",93074600,93074600,alangs23,,0,1,es,
2.62E+17,2.62E+17,Photo:  http://t.co/TwImZlx8,Fri Oct 26 00:24:00 +0000 2012,f,0,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",70191731,70191731,,,0,0,sw,
2.62E+17,2.62E+17,"@Sherrod_Small yeah, tell Levy to answer my question.",Fri Oct 26 00:44:40 +0000 2012,f,0,"<a href=""http://www.playstation.com/"" rel=""nofollow"">PlayStationÎÂVita</a>",538641273,538641273,Sherrod_Small,,0,1,en,1
2.62E+17,2.62E+17,I love Dropbox because This is useful for my education files uploads and down loads http://t.co/wv4GCrmB,Fri Oct 26 02:08:25 +0000 2012,f,0,"<a href=""http://www.dropbox.com"" rel=""nofollow"">DropboxÎ¾</a>",98722684,98722684,,,0,0,en,1
2.62E+17,2.62E+17,@operationfailed I apparently got hacked. Time for a password change,Fri Oct 26 02:30:11 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36184794,36184794,operationfailed,,0,1,en,-1
2.62E+17,2.62E+17,I liked a @YouTube video from @PIRATESEGYPT http://t.co/SagzlAyx ªÛªÜ ¿_¿_ªÄ ª_ ¿£ªæ¿éªÄ ¿å¿Âª_¿±,Fri Oct 26 05:28:32 +0000 2012,f,0,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",293956904,293956904,"YouTube,PIRATESEGYPT",,0,2,ps,
2.62E+17,2.62E+17,@ZeyadHasany LOOL,Fri Oct 26 06:58:37 +0000 2012,f,0,web,451606579,451606579,ZeyadHasany,,0,1,jv,
2.62E+17,2.62E+17,Looking forward to lighting our first log fire this evening...,Fri Oct 26 12:24:25 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",46087783,46087783,,,0,0,en,0
2.62E+17,2.62E+17,"On this sacred day of Eid, this Rahul Oston wishes you a joyous and peaceful year ahead. Let's celebrate the spirit of togetherness.",Fri Oct 26 14:15:47 +0000 2012,f,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",57044161,57044161,,,0,0,en,1
2.62E+17,2.62E+17,RT @WizKhalllifa: Someone will always be prettier. Someone will always be smarter. Someone will always be younger. But they will never b ...,Fri Oct 26 16:02:06 +0000 2012,f,1967,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",305388772,305388772,WizKhalllifa,,0,1,en,0
2.62E+17,2.62E+17,ENTER NOW! This is a great chance to fill your closet and trick out your ride! http://t.co/r9qK4Yam,Fri Oct 26 17:27:30 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",21219747,21219747,,,0,0,en,0
2.62E+17,2.62E+17,RT @Frenchise45: Š—“@DJSoNice: Gatineau bar denies entry to black people http://t.co/WG5wun0CŠ— #smh,Fri Oct 26 20:10:13 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",285726048,285726048,"Frenchise45,DJSoNice",smh,1,2,en,0
2.62E+17,2.62E+17,"If i don't get my candy on halloween because of the hurricane, im not gonna be happy",Fri Oct 26 21:12:44 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",624345704,624345704,,,0,0,en,-1
2.62E+17,2.62E+17,LAX= the game all the faggots play,Sat Oct 27 01:18:30 +0000 2012,f,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",896592086,896592086,,,0,0,en,1
2.62E+17,2.62E+17,"@Brlove12 @pazamazoo çñæåÍ«©ï _ï _. Í…«ï …ï«ñã ñ…_ï_… ñ¾—ïÄ ïç…ñçŒ ñ_Üñ_…ñÜ±ñçŒ ïä…ñ…Œï–À, ñ«Üï _ï _ ï_µ ïç_ñ«…ñ“_ï _ ï__ïä“±ç ñäŒñ_…ñ«__¾ïÜ_ñ_”",Sat Oct 27 02:33:43 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",145637521,145637521,"Brlove12,pazamazoo",,0,2,ko,
2.62E+17,2.62E+17,@HankJr You r right on the money Mr. BOCEPHUS AKA the best of all time!!!!!!!,Sat Oct 27 03:10:17 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",857414522,857414522,HankJr,,0,1,en,1
2.62E+17,2.62E+17,"ï–“ï_…__Í”‘ï_ñ‚Í_Ù, ï–“ï””ñ_‚ Ùçïç±ñ ¾ 21390ñ¾!! Í_…ï–¾ Í«“Í‘ñ‚ñã_ñ_µï _ï _.",Sat Oct 27 04:28:09 +0000 2012,f,0,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",168967468,168967468,,,0,0,ko,
2.62E+17,2.62E+17,"In the beginning, God created the heavens and the earth. http://t.co/X4cblvFj",Sat Oct 27 06:51:42 +0000 2012,f,0,"<a href=""http://mobile.esv.org"" rel=""nofollow"">ESV Bible App iApple</a>",15181595,15181595,,,0,0,en,0
2.62E+17,2.62E+17,@MarckGomes_ blz,Sat Oct 27 17:45:03 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",298672308,298672308,MarckGomes_,,0,1,br,
2.62E+17,2.62E+17,RT @GooglePics: YOU GOTTA LOVE BACON...... http://t.co/pLkqNmGz,Sat Oct 27 18:44:53 +0000 2012,f,1151,"<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>",600423656,600423656,GooglePics,,0,1,en,1
2.62E+17,2.62E+17,Gonna play basketball with Tom and Cameron,Sat Oct 27 18:56:06 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",598716251,598716251,,,0,0,en,0
2.62E+17,2.62E+17,$88.04 this week! This is how I really make extra money... You're invited &gt;&gt; http://t.co/ijXPMsOR,Sat Oct 27 19:27:27 +0000 2012,f,0,web,270432587,270432587,,,0,0,en,0
2.62E+17,2.62E+17,"@Frightener22 You should share a photo of your entire collection dude, I bet it's fucking epic!",Sat Oct 27 20:04:18 +0000 2012,f,0,web,23799006,23799006,Frightener22,,0,1,en,1
2.62E+17,2.62E+17,Wide awake!!! Why????,Sun Oct 28 03:40:09 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21473028,21473028,,,0,0,sw,
2.62E+17,2.62E+17,"î_«    \=))_î_«    (( î_…  &lt;,'\/ Š—_Š— Š— Š— Š—_Š— Š—_Š— Š—_Š—_Š— Š”£Š”â’ÄÎé=D Š”£Š”â’ÄÎé=))Š”£Š”â’ÄÎé=DŠ”£Š”â’ÄÎé. Yasudah suruh re-invite ajjh tmen.a@fanfannyhutapea: @Lopelirini yaa ua",Sun Oct 28 03:41:31 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÎÂ</a>",113283445,113283445,Lopelirini,,0,1,id,
2.62E+17,2.62E+17,RT @J_Rodgers18: If you're a real fan you still on the bus but if not we don't need you! #GoBeavs,Sun Oct 28 06:03:00 +0000 2012,f,363,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",30179705,30179705,J_Rodgers18,GoBeavs,1,1,en,0
2.62E+17,2.62E+17,They Say They Dont Understand Me Fuck Em #HerHer,Sun Oct 28 07:52:48 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",258138846,258138846,,HerHer,1,0,en,-1
2.62E+17,2.62E+17,Good morning all! Did you know that we are open on Sundays mornings now? So what do fancy? Tea? Bacon Sandwich? Place to nurse the hangover?,Sun Oct 28 09:31:28 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",431916485,431916485,,,0,0,en,0
2.62E+17,2.62E+17,RT @Yo_ItsBeauBeau: Hey :) x http://t.co/GAMe0Igd,Sun Oct 28 09:39:34 +0000 2012,f,1,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",237206840,237206840,Yo_ItsBeauBeau,,0,1,en,1
2.63E+17,2.63E+17,Aaaaaaa pgen Nangis!!!! .....,Sun Oct 28 13:18:10 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",287100283,287100283,,,0,0,tl,
2.63E+17,2.63E+17,$66.71 this week! Right here is how I actually make parttime cash... You're invited &gt;&gt; http://t.co/TQpt1OUB,Sun Oct 28 15:56:30 +0000 2012,f,0,web,137450734,137450734,,,0,0,en,0
2.63E+17,2.63E+17,"RT @herbalifehqsp: #Herbalife en forma: Perm’_tete ser un principiante. Tienes que tomar el primer paso, y puedes trabajar a ser profesio ...",Sun Oct 28 16:46:42 +0000 2012,f,22,web,76856401,76856401,HerbalifeHQSP,Herbalife,1,1,es,
2.63E+17,2.63E+17,sprinkleofglitr: Š—HOW TO GET A BOYFRIENDŠ—. New video with Alfie from PointlessBlog! Yay! WeŠ—Ère reading all ofŠ—_ http://t.co/pD6SAktI,Sun Oct 28 20:46:15 +0000 2012,f,0,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",267598917,267598917,,,0,0,en,0
2.63E+17,2.63E+17,na casa da linda @rafaelamilanez,Sun Oct 28 21:47:01 +0000 2012,f,1,web,215935431,215935431,Rafaelamilanez,,0,1,pt,
2.63E+17,2.63E+17,yeah_sheslim pretty big eyes run in the family I got them to lol http://t.co/uD3z0Mll,Mon Oct 29 00:44:04 +0000 2012,f,0,"<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>",156191644,156191644,,,0,0,en,1
2.63E+17,2.63E+17,"@JuddBitch era msmmm, que sdds (';",Mon Oct 29 01:10:13 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",167585838,167585838,JuddBitch,,0,1,ca,
2.63E+17,2.63E+17,@Jason_DuMond  i,Mon Oct 29 01:48:39 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",774207439,774207439,Jason_DuMond,,0,1,eo,
2.63E+17,2.63E+17,Goodnight moon.  Goodnight stars. Goodnight squirrels.  Goodnight my fellow  twitter zombies.   Good night,Mon Oct 29 02:27:35 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",20336594,20336594,,,0,0,en,1
2.63E+17,2.63E+17,today was ight,Mon Oct 29 02:51:53 +0000 2012,f,0,web,351921633,351921633,,,0,0,en,1
2.63E+17,2.63E+17,How to Take Care of your ChildŠ—Ès Dental Needs http://t.co/T9ooMQGH,Mon Oct 29 06:35:59 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",302085042,302085042,,,0,0,en,0
2.63E+17,2.63E+17,RT @hamoezi: INGAT RAFAH. @thegavs88 menyimak lagu dari SUM 41 yang berjudul 88. Tentang perangkap hidup yang pernah kita jalani. Dan ha ...,Mon Oct 29 11:37:17 +0000 2012,f,3,web,852173665,852173665,"hamoezi,thegavs88",,0,2,ms,
2.63E+17,2.63E+17,S/O NF @JulianBeatsCom,Mon Oct 29 14:10:26 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",375210302,375210302,JulianBeatsCom,,0,1,oc,
2.63E+17,2.63E+17,"People change, things go wrong, Sh-t happens,. but life goes on!!",Mon Oct 29 17:00:07 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",344626600,344626600,,,0,0,en,0
2.63E+17,2.63E+17,Writers beware: Em dashes are overused and misunderstood http://t.co/Z5C4ByUQ,Mon Oct 29 17:40:54 +0000 2012,f,0,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",55293020,55293020,,,0,0,en,0
2.63E+17,2.63E+17,@Farmfestival any news on tickets and dates and venue? Many thanks,Mon Oct 29 21:52:54 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",93011933,93011933,Farmfestival,,0,1,en,0
2.63E+17,2.63E+17,leaving school early without telling me. pft whatever,Mon Oct 29 22:39:10 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",908858676,908858676,,,0,0,en,-1
