id,id_str,text,created_at,retweeted,retweet_count,source,user_id,user_id_str,user_mentions,hashtags,hashtags_count,user_mentions_count,language,sentiment
2.70E+17,2.70E+17,"Come on apple, get your shit together",Sun Nov 18 23:25:40 +0000 2012,f,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",634119531,634119531,,,0,0,en,-1
2.70E+17,2.70E+17,قبل و بعَد كُل دعّوه خالِصه من القلب، قولوا يـــا رَب.. فما خاب من قال يــــا رَب !!,Sun Nov 18 23:31:46 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",147956090,147956090,,,0,0,ar,
2.70E+17,2.70E+17,*SPECIAL OFFER* order your custom designed logo before december and get 20% off http://t.co/MwFGKbME,Sun Nov 18 23:45:34 +0000 2012,f,0,web,919200536,919200536,,,0,0,en,0
2.70E+17,2.70E+17,RT @iHarrysDimple: #ThingsGirlsSayAlot I want harry styles in my bed,Sun Nov 18 23:57:36 +0000 2012,f,218,web,513663081,513663081,iHarrysDimple,ThingsGirlsSayAlot,1,1,en,0
2.70E+17,2.70E+17,RT @LeighSelf9: Karen! ✊ Karen! ✊ Karen! ✊Karen! 🎉👏🙌,Mon Nov 19 00:08:37 +0000 2012,f,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",118524278,118524278,LeighSelf9,,0,1,eu,
2.70E+17,2.70E+17,RT @Tai_vs_theWORLD: Aye @yurLOVEsenses making mula for the both of us .. for the both of us . (My shaky singing voice),Mon Nov 19 00:17:54 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",58527192,58527192,"Tai_vs_theWORLD,yurLOVEsenses",,0,2,en,0
2.70E+17,2.70E+17,"For more years than I can remember, my family has driven up to Galway, NY to find our Christmas Tree. It has … http://t.co/ahjQ3BU5",Mon Nov 19 00:36:32 +0000 2012,f,0,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",121234751,121234751,,,0,0,en,1
2.70E+17,2.70E+17,#nyc..... #coming soon,Mon Nov 19 00:39:58 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",21627770,21627770,,"nyc,coming",2,0,en,0
2.70E+17,2.70E+17,"http://t.co/1dmO2pTK (44% Off + Free Shipping) Narciso Rodriguez By Narciso Rodriguez For Women, Eau De Parfum... http://t.co/dzmsXQhh",Mon Nov 19 00:41:35 +0000 2012,f,0,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",773526662,773526662,,,0,0,en,0
2.70E+17,2.70E+17,Doei. Peace en stuff.,Mon Nov 19 01:26:23 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",408696535,408696535,,,0,0,fy,
2.70E+17,2.70E+17,RT @DirtyFreakLaws: delish ;) http://t.co/3EmLZuOO,Mon Nov 19 01:35:33 +0000 2012,f,64,"<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume for Android</a>",263050759,263050759,DirtyFreakLaws,,0,1,eo,
2.70E+17,2.70E+17,@ssteinmetz7 nice! thats what i like to hear. #bestshowonTV,Mon Nov 19 01:44:53 +0000 2012,f,0,web,109152226,109152226,ssteinmetz7,bestshowonTV,1,1,en,1
2.70E+17,2.70E+17,RT @gleases_pieces: I'm not a patriots fan but Wes Welker is such a beast. Headed straight for the #halloffame,Mon Nov 19 02:08:05 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45955618,45955618,gleases_pieces,halloffame,1,1,en,1
2.70E+17,2.70E+17,حين اشتاق له فقط استلقي علىَ سريري و اتذكر تفاصيلہ و مواقفہ التي اصبحت مكدسہ بعقلي وقتہا ابتسم ابتسامة اشتياق و اغفو ♥,Mon Nov 19 02:16:00 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",546795595,546795595,,,0,0,ar,
2.70E+17,2.70E+17,Small Soldiers on Netflix! #childhoodmemories,Mon Nov 19 02:25:04 +0000 2012,f,0,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",380152304,380152304,,childhoodmemories,1,0,en,1
2.70E+17,2.70E+17,مع نسائم الصباح إليكم هذه الهدية  ملأ الله قلوبكم بالأنوار وحفظكم من الأخطار وأسعدكم ما دام الليل والنهار وجعل حياتكم حياة الصالحين الأبرار,Mon Nov 19 02:37:49 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",928391226,928391226,,,0,0,ar,
2.70E+17,2.70E+17,"My daily stats: 2 new followers, 1 new unfollowers via http://t.co/MZszb4Kz",Mon Nov 19 02:58:16 +0000 2012,f,0,"<a href=""http://justunfollow.com"" rel=""nofollow"">JustUnfollow</a>",554064687,554064687,,,0,0,en,0
2.70E+17,2.70E+17,Time To Order Your Thanksgiving Centerpieces! http://t.co/PFFy3qVX,Mon Nov 19 03:02:50 +0000 2012,f,0,"<a href=""http://www.icontact.com"" rel=""nofollow"">iContact's Social Tools</a>",347539872,347539872,,,0,0,en,0
2.70E+17,2.70E+17,@BraxtonCarter_ :(,Mon Nov 19 03:23:30 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16189769,16189769,BraxtonCarter_,,0,1,an,
2.70E+17,2.70E+17,The thought that you can't talk to one that you love most... #missyou,Mon Nov 19 03:27:16 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",508365804,508365804,,missyou,1,0,en,-1
2.70E+17,2.70E+17,Matt Moneymaker looks like he's due any day to give birth to a baby squatch @ghill62,Mon Nov 19 03:36:58 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",258965432,258965432,ghill62,,0,1,en,-1
2.70E+17,2.70E+17,@__sugarNspice Ahhhhhhh u trash lol,Mon Nov 19 03:40:57 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",542221727,542221727,__sugarNspice,,0,1,en,0
2.70E+17,2.70E+17,@kaitluce @thenerdyblogger @chrisyokel January! we're going to a writer's conference!,Mon Nov 19 03:45:00 +0000 2012,f,0,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",14655099,14655099,"kaitluce,TheNerdyBlogger,chrisyokel",,0,3,en,1
2.70E+17,2.70E+17,Oopa gangnam style,Mon Nov 19 03:56:19 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",595947733,595947733,,,0,0,an,
2.70E+17,2.70E+17,"RT @sheusesaDYLdoe: Loyalty , Trust , and believing is the key to a good relationship",Mon Nov 19 03:57:22 +0000 2012,f,4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",497489995,497489995,sheusesaDYLdoe,,0,1,en,1
2.70E+17,2.70E+17,RT @Essnicole_: If you don't advertise your business then it won't be out there,Mon Nov 19 04:03:08 +0000 2012,f,1,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",234834414,234834414,Essnicole_,,0,1,en,-1
2.70E+17,2.70E+17,RT @ToolCN: 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ 咚~ (北京时间 12 点整),Mon Nov 19 04:12:10 +0000 2012,f,1,web,116437115,116437115,ToolCN,,0,1,zh,
2.70E+17,2.70E+17,@NoStressChic girl everything,Mon Nov 19 04:16:29 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72484154,72484154,NoStressChic,,0,1,en,0
2.70E+17,2.70E+17,@kwilkies has an awesome bitch bun,Mon Nov 19 04:22:51 +0000 2012,f,0,web,412626004,412626004,kwilkies,,0,1,en,0
2.70E+17,2.70E+17,산재독려 하지마세요. 다친사람만 억울해지니까. 살고싶지 않게 만드니까.,Mon Nov 19 04:46:47 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",257232223,257232223,,,0,0,ko,
2.70E+17,2.70E+17,"RT @TweetLikeAGirI: How to Write an Essay: 
step 1: open Microsoft word
step 2: cry.....",Mon Nov 19 05:14:09 +0000 2012,f,2578,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",16489549,16489549,TweetLikeAGirI,,0,1,en,-1
2.70E+17,2.70E+17,to see the stars and hear nothing &gt;&gt;&gt; #homesweethome,Mon Nov 19 05:16:51 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",368725875,368725875,,homesweethome,1,0,en,1
2.70E+17,2.70E+17,لا يتواضــع إلا مــن كــان وأثــقــا مــن نفســه و لا يتكبــر إلا مــن يعاني نــقــص في شخصيته .. (y) Gm ~o),Mon Nov 19 05:17:22 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",163160647,163160647,,,0,0,ar,
2.70E+17,2.70E+17,"RT @Southern_Voices: ""Slide your pretty little self on over, get a little closer, turn up the radio"" - #JasonAldean",Mon Nov 19 05:24:34 +0000 2012,f,158,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",896735894,896735894,Southern_Voices,JasonAldean,1,1,en,1
2.70E+17,2.70E+17,makasih rainbow jar cake-nya @KumalaCake yummy yummy yummy :9 recommended dah... sukses mba @ekalalaa mumumu :3,Mon Nov 19 05:49:47 +0000 2012,f,1,web,83333780,83333780,"KumalaCake,ekalalaa",,0,2,id,
2.70E+17,2.70E+17,なお、来年より当店は新体制(店長交代)により、こっそりハードコアパンクを解禁致します。今後ともよろしくお願い致します。,Mon Nov 19 06:35:11 +0000 2012,f,10,web,169843404,169843404,,,0,0,ja,
2.70E+17,2.70E+17,"RT @TheyCallMeYayah: Baby I don't miiiiiind, you can tell by how I rooooll",Mon Nov 19 07:05:53 +0000 2012,f,1,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>",135753986,135753986,TheyCallMeYayah,,0,1,en,1
2.70E+17,2.70E+17,Нǻiii... ‎​​‎​Нǻiii... ‎​​‎​Нǻiii... ‎​​Ơ̴̴̴̴̴̴͡.̮Ơ̴͡.  @sam_zylgwyn,Mon Nov 19 07:43:22 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",139041406,139041406,sam_zylgwyn,,0,1,pl,
2.70E+17,2.70E+17,Happy to get on the bus this morning because its too cold but sam had to step in dog shit and make the bus stink!,Mon Nov 19 07:47:31 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",948543590,948543590,,,0,0,en,1
2.70E+17,2.70E+17,RT @ZorgICT: DigitaleZorgGids.nl Meerwaarde online beeldconsult http://t.co/O1LN1pmy #blog #DZG,Mon Nov 19 08:09:11 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",161261210,161261210,ZorgICT,"blog,DZG",2,1,nl,
2.70E+17,2.70E+17,Square,Mon Nov 19 09:02:01 +0000 2012,f,0,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",231702825,231702825,,,0,0,en,0
2.70E+17,2.70E+17,RT @PedroSP: Por aquello de reconducir el debate... “@aitorgrandes: Entrepreneurshit. The Blog Post on What It's Really Like. - http://t ...,Mon Nov 19 09:16:27 +0000 2012,f,2,web,1565851,1565851,"PedroSP,aitorgrandes",,0,2,en,0
2.70E+17,2.70E+17,"RT @TagalogQuote: Hindi porket ""may hindi magandang sinabi"" sayo ang isang tao ay sasabihin mo ng ""insecure"" lang siya.",Mon Nov 19 09:43:27 +0000 2012,f,139,web,545647838,545647838,TagalogQuote,,0,1,tl,
2.70E+17,2.70E+17,ang pag mamahal na kakatanga na kahit masakit na :'(,Mon Nov 19 09:45:58 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",914080632,914080632,,,0,0,tl,
2.70E+17,2.70E+17,"귀농정보-귀농 어디로 할까?[새농어촌건설운동 우수사례/귀농성공사례]: 양양군 서면 장승2리(철산마을), 현북면 잔교리가 이달 13일 도 우수마을로 선정이 되었답니다.
얼마나 기쁜일인지..^^
해피양양 ... http://t.co/QsYbUBSe",Mon Nov 19 09:50:57 +0000 2012,f,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",218410512,218410512,,,0,0,ko,
2.70E+17,2.70E+17,19 people followed me and 6 people unfollowed me // automatically checked by http://t.co/YrHySAYj,Mon Nov 19 10:24:28 +0000 2012,f,0,"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>",102943785,102943785,,,0,0,en,
2.70E+17,2.70E+17,@claumambu @steven_000 @LitaMarentina \(´▽`)/ huray..,Mon Nov 19 10:54:43 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",78647188,78647188,"claumambu,steven_000,LitaMarentina",,0,3,la,
2.70E+17,2.70E+17,New joint work with producer Daniel Meana (http://t.co/uan13y6y) for yacht expeditions. Our new website January 2013 http://t.co/Lz35dpWB,Mon Nov 19 11:03:59 +0000 2012,f,0,web,394821774,394821774,,,0,0,en,0
2.70E+17,2.70E+17,@dhitalarasati I'm gonna love youuuu till the enddd.. I'm gonna beeee your very true frienddddd!,Mon Nov 19 11:28:10 +0000 2012,f,0,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",21560652,21560652,dhitalarasati,,0,1,en,1
2.70E+17,2.70E+17,@NadyaSyaputri CEK PESAN !,Mon Nov 19 11:51:16 +0000 2012,f,0,web,462617948,462617948,NadyaSyaputri,,0,1,id,
2.70E+17,2.70E+17,"@TalithaSlsBela wkwkwk kasian banget sih.....
yg sabar y :)",Mon Nov 19 11:54:32 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",386418017,386418017,TalithaSlsBela,,0,1,jv,
2.71E+17,2.71E+17,@Andhika_StN @infobogor wah bro !!,Mon Nov 19 12:16:30 +0000 2012,f,0,web,303245501,303245501,"Andhika_StN,infobogor",,0,2,jv,
2.71E+17,2.71E+17,@dellamonica20 lah? Kalo galau gk usah risau..,Mon Nov 19 12:23:46 +0000 2012,f,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",488461469,488461469,DellaMonica20,,0,1,id,
2.71E+17,2.71E+17,Has anyone seen #BreakingDawn yet? Worth going to see? Opinions please!,Mon Nov 19 12:34:54 +0000 2012,f,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",150272922,150272922,,BreakingDawn,1,0,en,1
2.71E+17,2.71E+17,I posted a new photo to Facebook http://t.co/MtlOyBok,Mon Nov 19 12:35:27 +0000 2012,f,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",41790984,41790984,,,0,0,en,0
2.71E+17,2.71E+17,Yuuuy! Pudpud yan! XD #nails http://t.co/taVRSHAJ,Mon Nov 19 12:58:57 +0000 2012,f,0,"<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>",592958790,592958790,,nails,1,0,sw,
2.71E+17,2.71E+17,RT @paboleenx: hahaha saw jordan at mrt just now he went to look for shermaine and andrea 😄😄😄,Mon Nov 19 13:03:25 +0000 2012,f,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",413880337,413880337,paboleenx,,0,1,en,0
2.71E+17,2.71E+17,thank you lord for the two day week this week #godblessthanksgiving #yay,Mon Nov 19 13:17:15 +0000 2012,f,0,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",332314617,332314617,,"godblessthanksgiving,yay",2,0,en,1
2.71E+17,2.71E+17,"Gratitude makes sense of our past, brings peace for today and creates a vision for tomorrow!!",Mon Nov 19 13:23:02 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",373682160,373682160,,,0,0,en,1
2.71E+17,2.71E+17,@Fher_D : beli fher...warung dket situ lah.. :D,Mon Nov 19 13:24:33 +0000 2012,f,0,web,273231352,273231352,Fher_D,,0,1,ms,
2.71E+17,2.71E+17,RT @MotivatorSuper: Merelakan adalah langkah awal tuk Tuhan mengirimkan pengganti yang lebih baik atas semua yang hilang dalam hidupmu.,Mon Nov 19 13:47:02 +0000 2012,f,615,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",217381569,217381569,MotivatorSuper,,0,1,ms,
2.71E+17,2.71E+17,"A feature, earlier this year, on the amazing @HubOnTheGreen by @WestcountryPen http://t.co/lYfHrTxa #exeter #Community",Mon Nov 19 14:00:17 +0000 2012,f,0,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",169543619,169543619,"HubOnTheGreen,WestcountryPen","exeter,Community",2,2,en,1
2.71E+17,2.71E+17,"@mamyhenny lah , bxk sx mi, sabar yah. huhu",Mon Nov 19 14:08:17 +0000 2012,f,0,web,451077095,451077095,mamyhenny,,0,1,ms,
2.71E+17,2.71E+17,@marco_azambuja Nem eu. Meu ultimo video-game foi um Nintendo 64.,Mon Nov 19 14:10:13 +0000 2012,f,0,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",127714599,127714599,marco_azambuja,,0,1,pt,
2.71E+17,2.71E+17,semoga besok dapet arisan O:-) haha,Mon Nov 19 14:33:15 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",367181138,367181138,,,0,0,id,
2.71E+17,2.71E+17,"@ParkhurstDan Yup, Chicago's Director of Player Recruitment",Mon Nov 19 15:02:51 +0000 2012,f,0,web,28490591,28490591,ParkhurstDan,,0,1,en,0
2.71E+17,2.71E+17,udah nonton ya bee? RT @ilfiiaznah: Breaking dawn part II sumpah deh keren banget,Mon Nov 19 15:06:10 +0000 2012,f,0,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",300767053,300767053,ilfiiaznah,,0,1,id,
2.71E+17,2.71E+17,"@pdscott I can get a 32gb for €197 from the US, brother lives in Boston and is coming home fir xmas, so you say no problems with US import?",Mon Nov 19 15:11:52 +0000 2012,f,0,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",21884539,21884539,pdscott,,0,1,en,-1
2.71E+17,2.71E+17,RT @britneyspears: @LOHANTHONY wait no longer sweetie!  thx so much for all of your support xxoo,Mon Nov 19 15:15:12 +0000 2012,f,1994,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",62439733,62439733,"britneyspears,LOHANTHONY",,0,2,en,1
2.71E+17,2.71E+17,RT @qeematcom: Mens Winter Fashion http://t.co/T1Kkir07,Mon Nov 19 15:21:06 +0000 2012,f,28,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",129186661,129186661,qeematcom,,0,1,en,0
2.71E+17,2.71E+17,@TedNugent made some deer Burgers and homemade deer sausage yesterday best stuff on the planet,Mon Nov 19 15:22:51 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",499206557,499206557,TedNugent,,0,1,en,1
2.71E+17,2.71E+17,Ngerjain bule!! hahaahahahahahha,Mon Nov 19 15:22:53 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",102628436,102628436,,,0,0,tl,
2.71E+17,2.71E+17,Today's hot bar menu: Fried Fish; cafe open until 2pm.,Mon Nov 19 15:25:05 +0000 2012,f,0,web,123655025,123655025,,,0,0,en,0
2.71E+17,2.71E+17,RT @SoaRAmkal: I uploaded a @YouTube video http://t.co/Z97l0c6d Black Ops 2 Sniper Montage #3 - SoaR Amkal,Mon Nov 19 15:46:00 +0000 2012,f,3,web,364028014,364028014,"SoaRAmkal,YouTube",,0,2,en,0
2.71E+17,2.71E+17,"RT @WizKhalllifa: You can't expect things to be perfect, nothing is.",Mon Nov 19 15:53:45 +0000 2012,f,1138,web,468773497,468773497,WizKhalllifa,,0,1,en,0
2.71E+17,2.71E+17,@Sanz_DoOB fllwd :) naeun kan?,Mon Nov 19 16:03:31 +0000 2012,f,0,"<a href=""http://twitmania.com"" rel=""nofollow"">TwitMania™</a>",138685029,138685029,Sanz_DoOB,,0,1,nl,
2.71E+17,2.71E+17,Hoy sali alas 11 del colegio /o/,Mon Nov 19 16:31:53 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",216905678,216905678,,,0,0,es,
2.71E+17,2.71E+17,"RT @IDFSpokesperson: A short while ago, the IDF targeted a cadre of senior Palestinian Islamic Jihad operatives who were hiding in a med ...",Mon Nov 19 16:32:09 +0000 2012,f,304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",128083838,128083838,IDFSpokesperson,,0,1,en,0
2.71E+17,2.71E+17,Late night realizations.,Mon Nov 19 16:55:07 +0000 2012,f,0,web,53029259,53029259,,,0,0,en,-1
2.71E+17,2.71E+17,@HilalAslangiray cok tesekkur ederimmmm... :))),Mon Nov 19 16:59:05 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",35441847,35441847,HilalAslangiray,,0,1,tr,
2.71E+17,2.71E+17,@Trixie_Miss I am in love with Princess Rebecca.  She always knows best,Mon Nov 19 17:05:00 +0000 2012,f,0,web,605066923,605066923,Trixie_Miss,,0,1,en,1
2.71E+17,2.71E+17,"Just 3 more days to enter our giveaway! 
http://t.co/m7I1pTRV http://t.co/ttH0VG5n",Mon Nov 19 17:37:16 +0000 2012,f,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",79868193,79868193,,,0,0,en,0
2.71E+17,2.71E+17,"#Imagine *your sick* knock knock,come in,justin:were [ur name],mom:she's sick,justin came into ur room&amp;lay down next u&amp;kiss ur tiny red nose",Mon Nov 19 17:43:14 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",764701676,764701676,,Imagine,1,0,en,0
2.71E+17,2.71E+17,RT @barca_boy: RT @hill_maker88: RT @Cule_205: @hill_maker88 حبيبي هذا تصميمي لـ مدربنا الهادئ الرائع .. http://t.co/jdhmGbwK,Mon Nov 19 17:49:26 +0000 2012,f,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",427610257,427610257,"barca_boy,hill_maker88,Cule_205,hill_maker88",,0,4,ps,
2.71E+17,2.71E+17,Im tired of this damn school,Mon Nov 19 17:52:19 +0000 2012,f,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",628798306,628798306,,,0,0,en,-1
2.71E+17,2.71E+17,"""If a person does not believe in the Devil's existence, they should try to resist him for a day."" (Daily Walk)",Mon Nov 19 18:04:45 +0000 2012,f,1,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",75658488,75658488,,,0,0,en,-1
2.71E+17,2.71E+17,@SluggerP @lloydwilliams91 @carl_froch fair nuf pal haha. B fair thgh the final punch he caught him with could have knocked a horse out!,Mon Nov 19 18:09:11 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",562027022,562027022,"SluggerP,LloydWilliams91,Carl_Froch",,0,3,en,0
2.71E+17,2.71E+17,Check out my charity anthology - 'The Undead That Saved Christmas' - on #BookBuzzr #zombies- http://t.co/S96uUW1i,Mon Nov 19 18:15:03 +0000 2012,f,0,"<a href=""http://www.bookbuzzr.com"" rel=""nofollow"">BookBuzzr</a>",23159047,23159047,,"BookBuzzr,zombies",2,0,en,0
2.71E+17,2.71E+17,"@ryyannaxtenn haha decent, c r smith!! Ledge",Mon Nov 19 18:16:41 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",240265425,240265425,ryyannaxtenn,,0,1,en,0
2.71E+17,2.71E+17,RT @Shahad_Que: I miss how we used to talk every minute of everyday.. I miss our conversations,Mon Nov 19 18:22:10 +0000 2012,f,1,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",390636427,390636427,Shahad_Que,,0,1,en,-1
2.71E+17,2.71E+17,RT @ArbitrimSuljev: Ni som inte är på Chris Brown konsären kan komma och lyssna när jag sjunger i duschen istället. #HalvaPris,Mon Nov 19 18:22:19 +0000 2012,f,1,web,267815461,267815461,ArbitrimSuljev,HalvaPris,1,1,sv,
2.71E+17,2.71E+17,RT @MADDAWGkenny: I don't even know how to begin writing this essay😳📝📖❌,Mon Nov 19 18:33:32 +0000 2012,f,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",824397553,824397553,MADDAWGkenny,,0,1,en,-1
2.71E+17,2.71E+17,RT @wartsilacorp: New video available: Wärtsilä at Power-Gen Africa 2012 in Johannesburg: Summary of Wärtsilä's participa... http://t.co ...,Mon Nov 19 18:42:48 +0000 2012,f,3,web,199797204,199797204,wartsilacorp,,0,1,en,0
2.71E+17,2.71E+17,Go Read: The Under-Appreciated Legacy of Lincoln http://t.co/XxhDSBg3 by @bradahobbs,Mon Nov 19 18:57:46 +0000 2012,f,1,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",97266551,97266551,BradAHobbs,,0,1,en,0
2.71E+17,2.71E+17,"@EmmXR Newquay for three days, then two days home, then Tenerife for 8 days. #letthegoodtimesroll",Mon Nov 19 19:05:26 +0000 2012,f,0,web,103932338,103932338,EmmXR,letthegoodtimesroll,1,1,en,1
2.71E+17,2.71E+17,لعيناويه   http://t.co/ix3KVkVL   اتمنى من الجميع فقط ان يسمع اخر مقطع عن جمهور الزعيم  ┏ ┉(*)┈┉┓⁰┆‎​‎​ _̅_̅̅̅_̅̅̅̅̅_̅̅̅_̅,Mon Nov 19 19:07:33 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",574221617,574221617,,,0,0,ar,
2.71E+17,2.71E+17,@kmpECU yayyyyyyyy so freaking excited for #BFF time!! Love uuuu to da moon and back! 🍻,Mon Nov 19 19:13:41 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",543665468,543665468,kmpECU,BFF,1,1,en,1
2.71E+17,2.71E+17,@ismaiel19 haha :p,Mon Nov 19 19:14:38 +0000 2012,f,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",152627344,152627344,ismaiel19,,0,1,tl,
2.71E+17,2.71E+17,RT @evgenymorozov: Did they just add some new moves to the Gangnam Style? https://t.co/RRawOkdG,Mon Nov 19 19:27:23 +0000 2012,f,71,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",59367961,59367961,evgenymorozov,,0,1,en,0
2.71E+17,2.71E+17,What book is everyone reading??  Need some new suggestions.,Mon Nov 19 19:27:34 +0000 2012,f,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",572882671,572882671,,,0,0,en,0
